uid_src,uid_dst,lng_src,lat_src,lng_dst,lat_dst,distance_in_meter
637312124013928414,637312124014554863,104.192178,30.58632,104.181805,30.564663,4126
637312124016642332,637312124015795950,104.168809,30.562433,104.185181,30.580229,4126
637312124015795950,637312124016642332,104.185181,30.580229,104.168809,30.562433,4126
637312124014936103,637276942196029778,104.241501,30.567533,104.25614,30.548338,4127
637276942196029778,637312124014936103,104.25614,30.548338,104.241501,30.567533,4127
637312124016198339,637312124012120678,104.18258,30.56686,104.204571,30.570229,4127
637312124012120678,637312124016198339,104.204571,30.570229,104.18258,30.56686,4127
637312124017001385,637312124013099887,104.25418,30.57235,104.274744,30.551521,4127
637312124013099887,637312124017001385,104.274744,30.551521,104.25418,30.57235,4127
637312124016107664,637312124014554863,104.19971,30.573965,104.181805,30.564663,4128
637312124014554863,637312124016107664,104.181805,30.564663,104.19971,30.573965,4128
637312124014425643,637312124013472282,104.247969,30.585034,104.239014,30.577832,4129
637312124013472282,637312124014425643,104.239014,30.577832,104.247969,30.585034,4129
637312124016315156,637312124012131469,104.252965,30.585094,104.234548,30.570499,4133
637312124012131469,637312124016315156,104.234548,30.570499,104.252965,30.585094,4133
637312124014936103,637312124013983458,104.241501,30.567533,104.24995,30.579034,4133
637312124013983458,637312124014936103,104.24995,30.579034,104.241501,30.567533,4133
637312124015707014,637312124012133555,104.26627,30.556612,104.261016,30.535697,4134
637312124012133555,637312124015707014,104.261016,30.535697,104.26627,30.556612,4134
637312124016502239,637312124015170548,104.19138,30.57867,104.176553,30.576057,4135
637312124015170548,637312124016502239,104.176553,30.576057,104.19138,30.57867,4135
637312124013045001,637276942222069138,104.269845,30.548347,104.26218,30.572575,4137
637276942222069138,637312124013045001,104.26218,30.572575,104.269845,30.548347,4137
637312124012172226,637276942218675648,104.256027,30.57325,104.25715,30.545443,4138
637276942218675648,637312124012172226,104.25715,30.545443,104.256027,30.57325,4138
637312124015795950,637312124015165857,104.185181,30.580229,104.169633,30.569092,4141
637312124015165857,637312124015795950,104.169633,30.569092,104.185181,30.580229,4141
637312124016939305,637312124015647081,104.180321,30.56114,104.194904,30.571829,4141
637312124015647081,637312124016939305,104.194904,30.571829,104.180321,30.56114,4141
637312124015171684,637312124012131469,104.200638,30.572446,104.234548,30.570499,4143
637312124012131469,637312124015171684,104.234548,30.570499,104.200638,30.572446,4143
637312124015165857,637312124012144235,104.169633,30.569092,104.200387,30.572607,4143
637312124012144235,637312124015165857,104.200387,30.572607,104.169633,30.569092,4143
637276942204720784,637276942195580658,104.22976,30.51758,104.25172,30.537338,4144
637276942195580658,637276942204720784,104.25172,30.537338,104.22976,30.51758,4144
637312124015170548,637312124012105895,104.176553,30.576057,104.204528,30.569901,4144
637312124012105895,637312124015170548,104.204528,30.569901,104.176553,30.576057,4144
637276942195779033,637276942189070334,104.25788,30.546867,104.28005,30.56667,4146
637276942189070334,637276942195779033,104.28005,30.56667,104.25788,30.546867,4146
637312124017121365,637312124014554863,104.20509,30.570518,104.181805,30.564663,4147
637312124014554863,637312124017121365,104.181805,30.564663,104.20509,30.570518,4147
637312124013983458,637312124013951707,104.24995,30.579034,104.23534,30.576923,4149
637312124013951707,637312124013983458,104.23534,30.576923,104.24995,30.579034,4149
637312124015494364,637312124013874021,104.22882,30.571407,104.199181,30.57605,4150
637312124013874021,637312124015494364,104.199181,30.57605,104.22882,30.571407,4150
637312124015494364,637312124012120678,104.22882,30.571407,104.204571,30.570229,4153
637312124012120678,637312124015494364,104.204571,30.570229,104.22882,30.571407,4153
637312124017011153,637276942196029778,104.260292,30.576493,104.25614,30.548338,4154
637276942196029778,637312124017011153,104.25614,30.548338,104.260292,30.576493,4154
637312124015678607,637312124013973496,104.17856,30.56646,104.196583,30.579774,4154
637312124013973496,637312124015678607,104.196583,30.579774,104.17856,30.56646,4154
637312124013977630,637312124013510502,104.241889,30.577479,104.268643,30.571744,4156
637312124013510502,637312124013977630,104.268643,30.571744,104.241889,30.577479,4156
637312124015917280,637312124012113514,104.28359,30.564098,104.259842,30.549018,4159
637312124012113514,637312124015917280,104.259842,30.549018,104.28359,30.564098,4159
637312124014294893,637312124013983458,104.279148,30.559226,104.24995,30.579034,4160
637312124013983458,637312124014294893,104.24995,30.579034,104.279148,30.559226,4160
637312124015917280,637276942195779033,104.28359,30.564098,104.25788,30.546867,4162
637276942195779033,637312124015917280,104.25788,30.546867,104.28359,30.564098,4162
637312124017001385,637276942218675648,104.25418,30.57235,104.25715,30.545443,4162
637276942218675648,637312124017001385,104.25715,30.545443,104.25418,30.57235,4162
637312124012144235,637312124012131469,104.200387,30.572607,104.234548,30.570499,4165
637312124017011153,637312124013099887,104.260292,30.576493,104.274744,30.551521,4165
637312124013099887,637312124017011153,104.274744,30.551521,104.260292,30.576493,4165
637312124016503368,637312124013510502,104.23237,30.578924,104.268643,30.571744,4165
637312124013510502,637312124016503368,104.268643,30.571744,104.23237,30.578924,4165
639264856612717943,637312124013928414,104.1774,30.56805,104.192178,30.58632,4165
637312124013928414,639264856612717943,104.192178,30.58632,104.1774,30.56805,4165
637312124015836319,637312124015678607,104.209624,30.56787,104.17856,30.56646,4169
637312124015678607,637312124015836319,104.17856,30.56646,104.209624,30.56787,4169
637312124015783220,637312124015795950,104.168,30.56363,104.185181,30.580229,4170
637312124015795950,637312124015783220,104.185181,30.580229,104.168,30.56363,4170
637312124013977630,637312124013983458,104.241889,30.577479,104.24995,30.579034,4171
637312124016754143,637312124013973496,104.1784,30.56639,104.196583,30.579774,4175
637312124013973496,637312124016754143,104.196583,30.579774,104.1784,30.56639,4175
637312124014905680,637312124014745200,104.269493,30.547171,104.288644,30.572791,4175
637312124014745200,637312124014905680,104.288644,30.572791,104.269493,30.547171,4175
637312124016503368,637312124013983458,104.23237,30.578924,104.24995,30.579034,4180
637312124013983458,637312124016503368,104.24995,30.579034,104.23237,30.578924,4180
637312124015170548,637312124012120678,104.176553,30.576057,104.204571,30.570229,4181
637312124012120678,637312124015170548,104.204571,30.570229,104.176553,30.576057,4181
637312124016642332,637312124014239466,104.168809,30.562433,104.18455,30.580715,4181
637312124014239466,637312124016642332,104.18455,30.580715,104.168809,30.562433,4181
637312124015917280,637312124015504385,104.28359,30.564098,104.28636,30.579254,4185
637312124015504385,637312124015917280,104.28636,30.579254,104.28359,30.564098,4185
637312124015261918,637312124013510502,104.302754,30.586932,104.268643,30.571744,4186
637312124013510502,637312124015261918,104.268643,30.571744,104.302754,30.586932,4186
637312124016983462,637312124013951707,104.261894,30.57739,104.23534,30.576923,4188
637312124013951707,637312124016983462,104.23534,30.576923,104.261894,30.57739,4188
637312124015548058,637276942181099327,104.229274,30.571409,104.259674,30.570957,4189
637276942181099327,637312124015548058,104.259674,30.570957,104.229274,30.571409,4189
637312124013983458,637276942191228430,104.24995,30.579034,104.2851,30.580921,4193
637276942191228430,637312124013983458,104.2851,30.580921,104.24995,30.579034,4193
637312124015898129,637312124015158007,104.19054,30.56704,104.215097,30.574818,4198
637312124015158007,637312124015898129,104.215097,30.574818,104.19054,30.56704,4198
637312124014294893,637276942203653243,104.279148,30.559226,104.24151,30.56547,4200
637276942203653243,637312124014294893,104.24151,30.56547,104.279148,30.559226,4200
637312124015898129,637312124012129393,104.19054,30.56704,104.166827,30.56312,4201
637312124012129393,637312124015898129,104.166827,30.56312,104.19054,30.56704,4201
637312124013860182,637276942195580658,104.23013,30.51735,104.25172,30.537338,4207
637276942195580658,637312124013860182,104.25172,30.537338,104.23013,30.51735,4207
637312124015548058,637312124012175967,104.229274,30.571409,104.206195,30.578616,4209
637312124012175967,637312124015548058,104.206195,30.578616,104.229274,30.571409,4209
637312124016864705,637312124014751773,104.184998,30.575947,104.222733,30.56518,4209
637312124014751773,637312124016864705,104.222733,30.56518,104.184998,30.575947,4209
637276942188411153,637276942181099327,104.262245,30.546041,104.259674,30.570957,4216
637276942181099327,637276942188411153,104.259674,30.570957,104.262245,30.546041,4216
637312124016983462,637312124012113514,104.261894,30.57739,104.259842,30.549018,4220
637312124012113514,637312124016983462,104.259842,30.549018,104.261894,30.57739,4220
637276942189070334,637276942188411153,104.28005,30.56667,104.262245,30.546041,4221
637312124015860410,637312124015548058,104.258918,30.57548,104.229274,30.571409,4222
637312124015548058,637312124015860410,104.229274,30.571409,104.258918,30.57548,4222
637312124015783220,637312124014239466,104.168,30.56363,104.18455,30.580715,4225
637312124014239466,637312124015783220,104.18455,30.580715,104.168,30.56363,4225
637276942188411153,637276942189070334,104.262245,30.546041,104.28005,30.56667,4227
637312124015648812,637312124014745200,104.267456,30.55644,104.288644,30.572791,4229
637312124014745200,637312124015648812,104.288644,30.572791,104.267456,30.55644,4229
637312124015494364,637276942181099327,104.22882,30.571407,104.259674,30.570957,4230
637276942181099327,637312124015494364,104.259674,30.570957,104.22882,30.571407,4230
637312124013045001,637276942203653243,104.269845,30.548347,104.24151,30.56547,4230
637276942203653243,637312124013045001,104.24151,30.56547,104.269845,30.548347,4230
637312124017111976,637312124014294893,104.29395,30.581919,104.279148,30.559226,4232
637312124014294893,637312124017111976,104.279148,30.559226,104.29395,30.581919,4232
637312124016502239,637312124015158007,104.19138,30.57867,104.215097,30.574818,4232
637312124015158007,637312124016502239,104.215097,30.574818,104.19138,30.57867,4232
637312124014905680,637312124013531614,104.269493,30.547171,104.288008,30.573019,4233
637312124013531614,637312124014905680,104.288008,30.573019,104.269493,30.547171,4233
637312124014930972,637312124013951707,104.258754,30.568776,104.23534,30.576923,4235
637312124013951707,637312124014930972,104.23534,30.576923,104.258754,30.568776,4235
637312124015678607,637312124013928414,104.17856,30.56646,104.192178,30.58632,4242
637312124013928414,637312124015678607,104.192178,30.58632,104.17856,30.56646,4242
637312124016900454,637312124015648969,104.24247,30.569216,104.26922,30.553812,4243
637312124015648969,637312124016900454,104.26922,30.553812,104.24247,30.569216,4243
637312124014906433,637312124013951707,104.20856,30.5799,104.23534,30.576923,4244
637312124013951707,637312124014906433,104.23534,30.576923,104.20856,30.5799,4244
637312124015908187,637312124013973496,104.228089,30.574787,104.196583,30.579774,4245
637312124013973496,637312124015908187,104.196583,30.579774,104.228089,30.574787,4245
637312124017121365,637312124012131469,104.20509,30.570518,104.234548,30.570499,4246
637312124012131469,637312124017121365,104.234548,30.570499,104.20509,30.570518,4246
637312124015494364,637312124012175967,104.22882,30.571407,104.206195,30.578616,4250
637312124012175967,637312124015494364,104.206195,30.578616,104.22882,30.571407,4250
637312124014974809,637312124014906433,104.194696,30.569851,104.20856,30.5799,4250
637312124015464873,637312124013951707,104.260864,30.577421,104.23534,30.576923,4253
637312124013951707,637312124015464873,104.23534,30.576923,104.260864,30.577421,4253
637312124016754143,637312124013928414,104.1784,30.56639,104.192178,30.58632,4263
637312124013928414,637312124016754143,104.192178,30.58632,104.1784,30.56639,4263
637312124015860410,637312124015494364,104.258918,30.57548,104.22882,30.571407,4263
637312124015494364,637312124015860410,104.22882,30.571407,104.258918,30.57548,4263
637312124014905680,637276942181099327,104.269493,30.547171,104.259674,30.570957,4266
637276942181099327,637312124014905680,104.259674,30.570957,104.269493,30.547171,4266
637312124015722555,637312124012131469,104.199242,30.572729,104.234548,30.570499,4267
637312124012131469,637312124015722555,104.234548,30.570499,104.199242,30.572729,4267
637312124013983458,637276942196029778,104.24995,30.579034,104.25614,30.548338,4269
637276942196029778,637312124013983458,104.25614,30.548338,104.24995,30.579034,4269
637312124016198339,637312124015836319,104.18258,30.56686,104.209624,30.56787,4271
637312124015836319,637312124016198339,104.209624,30.56787,104.18258,30.56686,4271
637312124016107664,637312124015678607,104.19971,30.573965,104.17856,30.56646,4273
637312124015678607,637312124016107664,104.17856,30.56646,104.19971,30.573965,4273
637312124015960747,637312124012129393,104.19128,30.57212,104.166827,30.56312,4279
637312124012129393,637312124015960747,104.166827,30.56312,104.19128,30.57212,4279
637312124013983458,637312124013099887,104.24995,30.579034,104.274744,30.551521,4279
637312124013099887,637312124013983458,104.274744,30.551521,104.24995,30.579034,4279
637312124015970836,637312124015795950,104.17057,30.570486,104.185181,30.580229,4280
637312124015795950,637312124015970836,104.185181,30.580229,104.17057,30.570486,4280
637312124015504385,637312124013099887,104.28636,30.579254,104.274744,30.551521,4283
637312124013099887,637312124015504385,104.274744,30.551521,104.28636,30.579254,4283
637312124014751773,637312124012113514,104.222733,30.56518,104.259842,30.549018,4284
637312124012113514,637312124014751773,104.259842,30.549018,104.222733,30.56518,4284
637312124015464873,637312124012113514,104.260864,30.577421,104.259842,30.549018,4285
637312124012113514,637312124015464873,104.259842,30.549018,104.260864,30.577421,4285
637312124013510502,637276942188411153,104.268643,30.571744,104.262245,30.546041,4286
637276942188411153,637312124013510502,104.262245,30.546041,104.268643,30.571744,4286
637312124015648812,637312124013531614,104.267456,30.55644,104.288008,30.573019,4287
637312124013531614,637312124015648812,104.288008,30.573019,104.267456,30.55644,4287
637312124015860410,637312124013935190,104.258918,30.57548,104.22884,30.57109,4288
637312124013935190,637312124015860410,104.22884,30.57109,104.258918,30.57548,4288
637312124015795950,637312124015176079,104.185181,30.580229,104.198858,30.580431,4289
637312124015176079,637312124015795950,104.198858,30.580431,104.185181,30.580229,4289
637312124016315156,637312124015648969,104.252965,30.585094,104.26922,30.553812,4289
637312124015648969,637312124016315156,104.26922,30.553812,104.252965,30.585094,4289
637312124015648812,637312124012131469,104.267456,30.55644,104.234548,30.570499,4290
637312124012131469,637312124015648812,104.234548,30.570499,104.267456,30.55644,4290
637312124014751773,637312124012175967,104.222733,30.56518,104.206195,30.578616,4291
637312124012175967,637312124014751773,104.206195,30.578616,104.222733,30.56518,4291
637312124017121365,637312124015678607,104.20509,30.570518,104.17856,30.56646,4292
637312124015678607,637312124017121365,104.17856,30.56646,104.20509,30.570518,4292
637312124015158007,637312124014239466,104.215097,30.574818,104.18455,30.580715,4294
637312124014239466,637312124015158007,104.18455,30.580715,104.215097,30.574818,4294
637312124014294893,637312124012133555,104.279148,30.559226,104.261016,30.535697,4297
637312124012133555,637312124014294893,104.261016,30.535697,104.279148,30.559226,4297
637312124014751773,637312124014239466,104.222733,30.56518,104.18455,30.580715,4298
637312124014239466,637312124014751773,104.18455,30.580715,104.222733,30.56518,4298
637276942218675648,637276942189070334,104.25715,30.545443,104.28005,30.56667,4299
637276942189070334,637276942218675648,104.28005,30.56667,104.25715,30.545443,4299
637312124016503368,637312124014906433,104.23237,30.578924,104.20856,30.5799,4302
637312124014906433,637312124016503368,104.20856,30.5799,104.23237,30.578924,4302
637312124017001385,637312124015917280,104.25418,30.57235,104.28359,30.564098,4302
637312124015917280,637312124017001385,104.28359,30.564098,104.25418,30.57235,4302
637312124013038879,637276942222069138,104.266069,30.545579,104.26218,30.572575,4303
637276942222069138,637312124013038879,104.26218,30.572575,104.266069,30.545579,4303
637312124012071547,637276942222069138,104.266069,30.545579,104.26218,30.572575,4303
637276942222069138,637312124012071547,104.26218,30.572575,104.266069,30.545579,4303
637312124017080467,637312124012113514,104.27649,30.574787,104.259842,30.549018,4304
637312124012113514,637312124017080467,104.259842,30.549018,104.27649,30.574787,4304
637312124016900454,637312124014425643,104.24247,30.569216,104.247969,30.585034,4309
637312124014425643,637312124016900454,104.247969,30.585034,104.24247,30.569216,4309
637312124016862518,637312124013099887,104.297386,30.579788,104.274744,30.551521,4311
637312124013099887,637312124016862518,104.274744,30.551521,104.297386,30.579788,4311
637312124013510502,637312124012131469,104.268643,30.571744,104.234548,30.570499,4312
637312124012131469,637312124013510502,104.234548,30.570499,104.268643,30.571744,4312
637312124017121365,637312124016754143,104.20509,30.570518,104.1784,30.56639,4313
637312124016754143,637312124017121365,104.1784,30.56639,104.20509,30.570518,4313
637312124015917280,637276942218675648,104.28359,30.564098,104.25715,30.545443,4316
637276942218675648,637312124015917280,104.25715,30.545443,104.28359,30.564098,4316
637312124017118868,637312124014294893,104.254,30.537298,104.279148,30.559226,4316
637312124014294893,637312124017118868,104.279148,30.559226,104.254,30.537298,4316
637312124015795950,637312124014906433,104.185181,30.580229,104.20856,30.5799,4316
637312124014906433,637312124015795950,104.20856,30.5799,104.185181,30.580229,4316
637312124015650761,637312124015165857,104.19426,30.573801,104.169633,30.569092,4317
637312124015165857,637312124015650761,104.169633,30.569092,104.19426,30.573801,4317
637312124016983462,637276942195779033,104.261894,30.57739,104.25788,30.546867,4319
637276942195779033,637312124016983462,104.25788,30.546867,104.261894,30.57739,4319
637312124016107664,637312124012131469,104.19971,30.573965,104.234548,30.570499,4326
637312124012131469,637312124016107664,104.234548,30.570499,104.19971,30.573965,4326
637312124013935190,637312124012159576,104.22884,30.57109,104.195409,30.573383,4327
637312124012159576,637312124013935190,104.195409,30.573383,104.22884,30.57109,4327
637312124016900454,637276942196029778,104.24247,30.569216,104.25614,30.548338,4333
637276942196029778,637312124016900454,104.25614,30.548338,104.24247,30.569216,4333
637312124015158007,637312124013951707,104.215097,30.574818,104.23534,30.576923,4335
637312124013951707,637312124015158007,104.23534,30.576923,104.215097,30.574818,4335
637312124015970836,637312124014239466,104.17057,30.570486,104.18455,30.580715,4335
637312124014239466,637312124015970836,104.18455,30.580715,104.17057,30.570486,4335
637312124014905680,637312124013510502,104.269493,30.547171,104.268643,30.571744,4336
637312124013510502,637312124014905680,104.268643,30.571744,104.269493,30.547171,4336
637312124014554863,637312124013874021,104.181805,30.564663,104.199181,30.57605,4337
637312124013874021,637312124014554863,104.199181,30.57605,104.181805,30.564663,4337
637312124013935190,637276942222069138,104.22884,30.57109,104.26218,30.572575,4341
637276942222069138,637312124013935190,104.26218,30.572575,104.22884,30.57109,4341
637312124016502239,637276942188521769,104.19138,30.57867,104.18168,30.564999,4342
637276942188521769,637312124016502239,104.18168,30.564999,104.19138,30.57867,4342
637312124017011153,637312124013951707,104.260292,30.576493,104.23534,30.576923,4342
637312124013951707,637312124017011153,104.23534,30.576923,104.260292,30.576493,4342
637312124014936103,637312124012113514,104.241501,30.567533,104.259842,30.549018,4347
637312124012113514,637312124014936103,104.259842,30.549018,104.241501,30.567533,4347
637312124017111976,637312124015860410,104.29395,30.581919,104.258918,30.57548,4348
637312124015860410,637312124017111976,104.258918,30.57548,104.29395,30.581919,4348
637312124015860410,637276942188411153,104.258918,30.57548,104.262245,30.546041,4356
637276942188411153,637312124015860410,104.262245,30.546041,104.258918,30.57548,4356
637312124014554863,637312124012105895,104.181805,30.564663,104.204528,30.569901,4362
637312124012105895,637312124014554863,104.204528,30.569901,104.181805,30.564663,4362
637312124015707014,637312124015548058,104.26627,30.556612,104.229274,30.571409,4365
637312124015548058,637312124015707014,104.229274,30.571409,104.26627,30.556612,4365
637312124016502239,637312124014554863,104.19138,30.57867,104.181805,30.564663,4367
637312124014554863,637312124016502239,104.181805,30.564663,104.19138,30.57867,4367
637312124016939305,637312124015171684,104.180321,30.56114,104.200638,30.572446,4367
637312124015171684,637312124016939305,104.200638,30.572446,104.180321,30.56114,4367
637312124013983458,637312124013935190,104.24995,30.579034,104.22884,30.57109,4369
637312124013935190,637312124013983458,104.22884,30.57109,104.24995,30.579034,4369
637312124017011153,637312124012113514,104.260292,30.576493,104.259842,30.549018,4374
637312124012113514,637312124017011153,104.259842,30.549018,104.260292,30.576493,4374
637312124014906433,637312124012131469,104.20856,30.5799,104.234548,30.570499,4377
637312124012131469,637312124014906433,104.234548,30.570499,104.20856,30.5799,4377
637312124017001385,637312124014294893,104.25418,30.57235,104.279148,30.559226,4382
637312124014294893,637312124017001385,104.279148,30.559226,104.25418,30.57235,4382
637312124016642332,637312124015650761,104.168809,30.562433,104.19426,30.573801,4382
637312124015650761,637312124016642332,104.19426,30.573801,104.168809,30.562433,4382
637312124016983462,637312124015908187,104.261894,30.57739,104.228089,30.574787,4382
637312124015908187,637312124016983462,104.228089,30.574787,104.261894,30.57739,4382
637312124014751773,637276942195779033,104.222733,30.56518,104.25788,30.546867,4383
637276942195779033,637312124014751773,104.25788,30.546867,104.222733,30.56518,4383
637312124015898129,637312124015176079,104.19054,30.56704,104.198858,30.580431,4383
637312124015176079,637312124015898129,104.198858,30.580431,104.19054,30.56704,4383
637312124015464873,637276942195779033,104.260864,30.577421,104.25788,30.546867,4384
637276942195779033,637312124015464873,104.25788,30.546867,104.260864,30.577421,4384
637312124015722555,637312124015165857,104.199242,30.572729,104.169633,30.569092,4385
637312124015165857,637312124015722555,104.169633,30.569092,104.199242,30.572729,4385
637312124017111976,637312124014930972,104.29395,30.581919,104.258754,30.568776,4390
637312124014930972,637312124017111976,104.258754,30.568776,104.29395,30.581919,4390
637312124016864705,637312124015176079,104.184998,30.575947,104.198858,30.580431,4391
637312124015176079,637312124016864705,104.198858,30.580431,104.184998,30.575947,4391
637312124015548058,637312124015464873,104.229274,30.571409,104.260864,30.577421,4392
637312124015464873,637312124015548058,104.260864,30.577421,104.229274,30.571409,4392
637312124013038879,637276942203653243,104.266069,30.545579,104.24151,30.56547,4396
637312124012071547,637276942203653243,104.266069,30.545579,104.24151,30.56547,4396
637276942203653243,637312124013038879,104.24151,30.56547,104.266069,30.545579,4396
637276942203653243,637312124012071547,104.24151,30.56547,104.266069,30.545579,4396
637312124015836319,637312124012159576,104.209624,30.56787,104.195409,30.573383,4398
637312124012159576,637312124015836319,104.195409,30.573383,104.209624,30.56787,4398
637312124014554863,637312124012120678,104.181805,30.564663,104.204571,30.570229,4399
637312124012120678,637312124014554863,104.204571,30.570229,104.181805,30.564663,4399
637312124014974809,637312124014751773,104.194696,30.569851,104.222733,30.56518,4399
637312124014751773,637312124014974809,104.222733,30.56518,104.194696,30.569851,4399
637312124015917280,637276942196029778,104.28359,30.564098,104.25614,30.548338,4402
637276942196029778,637312124015917280,104.25614,30.548338,104.28359,30.564098,4402
637312124017080467,637276942195779033,104.27649,30.574787,104.25788,30.546867,4403
637276942195779033,637312124017080467,104.25788,30.546867,104.27649,30.574787,4403
637312124015707014,637312124015494364,104.26627,30.556612,104.22882,30.571407,4406
637312124015494364,637312124015707014,104.22882,30.571407,104.26627,30.556612,4406
637312124015898129,637312124014906433,104.19054,30.56704,104.20856,30.5799,4410
637312124014906433,637312124015898129,104.20856,30.5799,104.19054,30.56704,4410
637312124015047543,637312124013510502,104.242811,30.580906,104.268643,30.571744,4412
637312124013510502,637312124015047543,104.268643,30.571744,104.242811,30.580906,4412
637312124016864705,637312124014906433,104.184998,30.575947,104.20856,30.5799,4417
637312124014906433,637312124016864705,104.20856,30.5799,104.184998,30.575947,4417
637312124012134543,637312124012113514,104.232744,30.524032,104.259842,30.549018,4418
637312124012113514,637312124012134543,104.259842,30.549018,104.232744,30.524032,4418
637312124015860410,637312124014905680,104.258918,30.57548,104.269493,30.547171,4419
637312124014905680,637312124015860410,104.269493,30.547171,104.258918,30.57548,4419
637312124016900454,637312124013316368,104.24247,30.569216,104.211782,30.585414,4421
637312124013316368,637312124016900454,104.211782,30.585414,104.24247,30.569216,4421
637312124016573340,637312124014699108,104.204826,30.579641,104.184392,30.566619,4422
637312124014699108,637312124016573340,104.184392,30.566619,104.204826,30.579641,4422
637312124014972336,637312124014930972,104.25606,30.53671,104.258754,30.568776,4423
637312124014930972,637312124014972336,104.258754,30.568776,104.25606,30.53671,4423
637312124016503368,637312124015158007,104.23237,30.578924,104.215097,30.574818,4425
637312124015158007,637312124016503368,104.215097,30.574818,104.23237,30.578924,4425
637312124015783220,637312124015650761,104.168,30.56363,104.19426,30.573801,4426
637312124015650761,637312124015783220,104.19426,30.573801,104.168,30.56363,4426
637312124015047543,637312124013983458,104.242811,30.580906,104.24995,30.579034,4427
637312124013983458,637312124015047543,104.24995,30.579034,104.242811,30.580906,4427
637312124017001385,637312124014751773,104.25418,30.57235,104.222733,30.56518,4429
637312124014751773,637312124017001385,104.222733,30.56518,104.25418,30.57235,4429
637312124014906433,637312124014239466,104.20856,30.5799,104.18455,30.580715,4430
637312124014239466,637312124014906433,104.18455,30.580715,104.20856,30.5799,4430
637312124012172226,637276942188411153,104.256027,30.57325,104.262245,30.546041,4431
637276942188411153,637312124012172226,104.262245,30.546041,104.256027,30.57325,4431
637312124015707014,637312124013935190,104.26627,30.556612,104.22884,30.57109,4431
637312124013935190,637312124015707014,104.22884,30.57109,104.26627,30.556612,4431
637312124014745200,637276942222069138,104.288644,30.572791,104.26218,30.572575,4432
637276942222069138,637312124014745200,104.26218,30.572575,104.288644,30.572791,4432
637312124017080467,637312124014425643,104.27649,30.574787,104.247969,30.585034,4437
637312124014425643,637312124017080467,104.247969,30.585034,104.27649,30.574787,4437
637312124014239466,637312124013848803,104.18455,30.580715,104.168501,30.562372,4440
637312124013848803,637312124014239466,104.168501,30.562372,104.18455,30.580715,4440
637312124017080467,637312124014936103,104.27649,30.574787,104.241501,30.567533,4442
637312124014936103,637312124017080467,104.241501,30.567533,104.27649,30.574787,4442
637312124017121365,637312124016939305,104.20509,30.570518,104.180321,30.56114,4442
637312124016939305,637312124017121365,104.180321,30.56114,104.20509,30.570518,4442
637312124014936103,637276942195779033,104.241501,30.567533,104.25788,30.546867,4446
637276942195779033,637312124014936103,104.25788,30.546867,104.241501,30.567533,4446
637312124016315156,637312124015648812,104.252965,30.585094,104.267456,30.55644,4451
637312124015648812,637312124016315156,104.267456,30.55644,104.252965,30.585094,4451
637312124013045001,637276942181099327,104.269845,30.548347,104.259674,30.570957,4453
637276942181099327,637312124013045001,104.259674,30.570957,104.269845,30.548347,4453
637312124015678607,637312124013874021,104.17856,30.56646,104.199181,30.57605,4453
637312124013874021,637312124015678607,104.199181,30.57605,104.17856,30.56646,4453
637312124016503368,637312124015176079,104.23237,30.578924,104.198858,30.580431,4453
637312124015176079,637312124016503368,104.198858,30.580431,104.23237,30.578924,4453
637312124017001385,637276942188411153,104.25418,30.57235,104.262245,30.546041,4454
637276942188411153,637312124017001385,104.262245,30.546041,104.25418,30.57235,4454
637312124015848222,637276942189070334,104.251297,30.565132,104.28005,30.56667,4456
637276942189070334,637312124015848222,104.28005,30.56667,104.251297,30.565132,4456
637312124014745200,637312124012071547,104.288644,30.572791,104.266069,30.545579,4457
637312124012071547,637312124014745200,104.266069,30.545579,104.288644,30.572791,4457
637312124014745200,637312124013038879,104.288644,30.572791,104.266069,30.545579,4457
637312124013038879,637312124014745200,104.266069,30.545579,104.288644,30.572791,4457
637312124015908187,637312124013510502,104.228089,30.574787,104.268643,30.571744,4463
637312124013510502,637312124015908187,104.268643,30.571744,104.228089,30.574787,4463
637312124017111976,637312124017011153,104.29395,30.581919,104.260292,30.576493,4465
637312124017011153,637312124017111976,104.260292,30.576493,104.29395,30.581919,4465
637312124015848222,637312124014972336,104.251297,30.565132,104.25606,30.53671,4467
637312124014972336,637312124015848222,104.25606,30.53671,104.251297,30.565132,4467
637312124017080467,637276942203653243,104.27649,30.574787,104.24151,30.56547,4472
637276942203653243,637312124017080467,104.24151,30.56547,104.27649,30.574787,4472
637312124016983462,637276942218675648,104.261894,30.57739,104.25715,30.545443,4472
637276942218675648,637312124016983462,104.25715,30.545443,104.261894,30.57739,4472
637312124017111976,637312124015464873,104.29395,30.581919,104.260864,30.577421,4472
637312124015464873,637312124017111976,104.260864,30.577421,104.29395,30.581919,4472
637312124012134543,637276942188411153,104.232744,30.524032,104.262245,30.546041,4473
637276942188411153,637312124012134543,104.262245,30.546041,104.232744,30.524032,4473
637312124017011153,637276942195779033,104.260292,30.576493,104.25788,30.546867,4473
637276942195779033,637312124017011153,104.25788,30.546867,104.260292,30.576493,4473
637312124016754143,637312124013874021,104.1784,30.56639,104.199181,30.57605,4474
637312124013874021,637312124016754143,104.199181,30.57605,104.1784,30.56639,4474
637312124015678607,637312124012105895,104.17856,30.56646,104.204528,30.569901,4478
637312124012105895,637312124015678607,104.204528,30.569901,104.17856,30.56646,4478
637312124015960747,637312124012175967,104.19128,30.57212,104.206195,30.578616,4480
